visibility,windBearing,temperature,date_time,dewPoint,pressure,apparentTemperature,windSpeed,humidity,id,energy
8.22,178,8.78,2014-01-05T19:00:00Z,7.2,996.99,5.02,8.25,0.9,MAC000002,1.697
7.77,183,9.33,2014-01-05T20:00:00Z,8.23,996.16,5.94,7.47,0.93,MAC000002,0.875
6.15,186,10.01,2014-01-05T21:00:00Z,8.94,995.03,10.01,8.35,0.93,MAC000002,0.92
9,195,11.06,2014-01-05T22:00:00Z,9.49,994.31,11.06,8.12,0.9,MAC000002,0.879
7.23,198,11.96,2014-01-05T23:00:00Z,10.69,993.62,11.96,8.18,0.92,MAC000002,0.8170000000000001
6.52,201,12.48,2014-01-06T00:00:00Z,11.08,993.09,12.48,7.91,0.91,MAC000002,0.812
6.1,207,12.57,2014-01-06T01:00:00Z,11.14,992.56,12.57,7.55,0.91,MAC000002,0.484
11.38,216,12.33,2014-01-06T02:00:00Z,11.28,992.56,12.33,8.86,0.93,MAC000002,0.20700000000000002
9.74,221,11.58,2014-01-06T03:00:00Z,9.44,992.93,11.58,7.15,0.87,MAC000002,0.21300000000000002
10.8,220,11.47,2014-01-06T04:00:00Z,9.32,993.15,11.47,7.3,0.87,MAC000002,0.211
12.13,218,11.88,2014-01-06T05:00:00Z,9.06,993.25,11.88,7.49,0.83,MAC000002,0.21000000000000002
12.68,221,11.56,2014-01-06T06:00:00Z,8.23,993.54,11.56,8.81,0.8,MAC000002,0.20800000000000002
9.21,218,11.48,2014-01-06T07:00:00Z,8.03,993.45,11.48,8.3,0.79,MAC000002,0.206
10.59,227,9.34,2014-01-06T08:00:00Z,6.62,994.27,6.01,7.3,0.83,MAC000002,0.29700000000000004
11.68,220,9.55,2014-01-06T09:00:00Z,7.14,994.9,6.18,7.62,0.85,MAC000002,0.6360000000000001
12.05,216,9.34,2014-01-06T10:00:00Z,6.61,995.21,5.91,7.67,0.83,MAC000002,0.198
12.28,209,11.25,2014-01-06T11:00:00Z,6.77,994.97,11.25,8.23,0.74,MAC000002,0.481
11.78,213,11.94,2014-01-06T12:00:00Z,7.33,994.74,11.94,8.8,0.73,MAC000002,0.865
11.02,219,12.37,2014-01-06T13:00:00Z,6.72,994.55,12.37,9.41,0.68,MAC000002,0.619
10.94,219,11.97,2014-01-06T14:00:00Z,6.75,994.35,11.97,9.85,0.7,MAC000002,0.29900000000000004
10.57,220,11.59,2014-01-06T15:00:00Z,6.7,994.5,11.59,9.22,0.72,MAC000002,0.551
10.91,215,10.96,2014-01-06T16:00:00Z,6.25,994.86,10.96,8.82,0.73,MAC000002,0.503
11.33,214,11.3,2014-01-06T17:00:00Z,6.64,995,11.3,8.09,0.73,MAC000002,0.5030000000000001
11.04,217,11.33,2014-01-06T18:00:00Z,6.32,994.93,11.33,8.66,0.71,MAC000002,1.5340000000000003
11.02,219,11.29,2014-01-06T19:00:00Z,5.95,995.42,11.29,8.98,0.7,MAC000002,1.121
9.3,218,11.27,2014-01-06T20:00:00Z,6.42,996.14,11.27,8.57,0.72,MAC000002,1.057
10.32,222,11.24,2014-01-06T21:00:00Z,6.49,996.76,11.24,7.95,0.73,MAC000002,1.078
11.31,222,11.23,2014-01-06T22:00:00Z,6.4,997.4,11.23,8.68,0.72,MAC000002,1.1920000000000002
11.43,224,10.88,2014-01-06T23:00:00Z,6.66,998.11,10.88,8.8,0.75,MAC000002,0.788
11.27,220,10.39,2014-01-07T00:00:00Z,7.02,998.99,10.39,7.93,0.8,MAC000002,0.47900000000000004
11.2,223,10.36,2014-01-07T01:00:00Z,6.38,999.64,10.36,7.96,0.76,MAC000002,0.28200000000000003
12.05,219,10.69,2014-01-07T02:00:00Z,6.72,1000.3,10.69,7.71,0.76,MAC000002,0.203
11.72,215,10.63,2014-01-07T03:00:00Z,6.29,1000.75,10.63,7.36,0.75,MAC000002,0.203
11.33,210,10.23,2014-01-07T04:00:00Z,6.56,1000.64,10.23,7.13,0.78,MAC000002,0.201
10.57,210,10.73,2014-01-07T05:00:00Z,7.27,1000.28,10.73,8.2,0.79,MAC000002,0.21400000000000002
9.9,212,10.83,2014-01-07T06:00:00Z,6.92,1000.4,10.83,8.83,0.77,MAC000002,0.21400000000000002
10.96,211,10.81,2014-01-07T07:00:00Z,6.81,1000.83,10.81,8.95,0.76,MAC000002,0.21300000000000002
11.33,213,10.9,2014-01-07T08:00:00Z,6.43,1001.27,10.9,8.53,0.74,MAC000002,0.24000000000000002
10.24,210,10.84,2014-01-07T09:00:00Z,6.46,1001.64,10.84,8.47,0.74,MAC000002,0.9420000000000001
9.95,228,10.38,2014-01-07T10:00:00Z,7.01,1002.58,10.38,9.45,0.8,MAC000002,0.8470000000000001
11.35,229,8.98,2014-01-07T11:00:00Z,6.42,1003.28,5.34,8.03,0.84,MAC000002,1.23
12.13,217,9.67,2014-01-07T12:00:00Z,6.68,1003.4,6.44,7.26,0.82,MAC000002,1.144
12.04,221,10.44,2014-01-07T13:00:00Z,6.78,1003.48,10.44,7.46,0.78,MAC000002,0.34400000000000003
11.99,220,11.38,2014-01-07T14:00:00Z,6.66,1003.76,11.38,7.92,0.73,MAC000002,0.23900000000000005
12.04,218,11.31,2014-01-07T15:00:00Z,6.27,1004.15,11.31,7.53,0.71,MAC000002,0.621
12.09,225,10.72,2014-01-07T16:00:00Z,5.76,1004.6,10.72,7.51,0.71,MAC000002,0.602
11.78,221,10.36,2014-01-07T17:00:00Z,6.3,1005.23,10.36,6.29,0.76,MAC000002,0.8560000000000001
11.65,216,10.28,2014-01-07T18:00:00Z,6.28,1005.73,10.28,5.82,0.76,MAC000002,1.387
11.7,213,10.23,2014-01-07T19:00:00Z,6.72,1006.42,10.23,6.29,0.79,MAC000002,1.533
11.94,213,10.69,2014-01-07T20:00:00Z,6.74,1006.91,10.69,5.97,0.77,MAC000002,1.568
11.99,222,10.23,2014-01-07T21:00:00Z,7.05,1007.12,10.23,6.04,0.81,MAC000002,1.1800000000000002
10.99,226,9.03,2014-01-07T22:00:00Z,6.49,1007.19,6.56,4.57,0.84,MAC000002,0.962
10.38,224,9.13,2014-01-07T23:00:00Z,7.19,1007.9,6.53,4.95,0.88,MAC000002,0.8940000000000001
13.2,223,8.22,2014-01-08T00:00:00Z,5.77,1008.39,5.59,4.47,0.85,MAC000002,0.8540000000000001
12.6,223,8.16,2014-01-08T01:00:00Z,6.07,1009.14,5.41,4.69,0.87,MAC000002,0.486
12.54,222,7.71,2014-01-08T02:00:00Z,6.02,1010.17,4.69,5.07,0.89,MAC000002,0.21800000000000003
12.6,225,7.72,2014-01-08T03:00:00Z,6.04,1011.1,4.86,4.73,0.89,MAC000002,0.21900000000000003
13.28,221,7.71,2014-01-08T04:00:00Z,6.04,1011.74,4.96,4.47,0.89,MAC000002,0.21700000000000003
13.34,222,7.37,2014-01-08T05:00:00Z,5.7,1012.19,4.53,4.5,0.89,MAC000002,0.199
14.6,226,8.17,2014-01-08T06:00:00Z,6.09,1012.67,5.46,4.64,0.87,MAC000002,0.196
13.62,222,8.12,2014-01-08T07:00:00Z,6.16,1012.93,5.3,4.85,0.87,MAC000002,0.194
13.52,224,8.28,2014-01-08T08:00:00Z,6.27,1013.58,5.59,4.63,0.87,MAC000002,0.532
12.52,219,8.72,2014-01-08T09:00:00Z,6.76,1014.49,6.07,4.79,0.88,MAC000002,0.272
11.56,222,9.36,2014-01-08T10:00:00Z,7.24,1015.19,6.76,5.07,0.87,MAC000002,0.322
11.72,227,10.74,2014-01-08T11:00:00Z,7.26,1015.44,10.74,5.01,0.79,MAC000002,0.6100000000000001
11.99,220,11.62,2014-01-08T12:00:00Z,7.33,1015.18,11.62,4.72,0.75,MAC000002,0.833
11.99,215,10.88,2014-01-08T13:00:00Z,7.28,1014.77,10.88,4.22,0.78,MAC000002,0.259
12.13,199,10.8,2014-01-08T14:00:00Z,7.2,1014.23,10.8,4.14,0.78,MAC000002,0.21600000000000003
12.13,187,10.67,2014-01-08T15:00:00Z,7.22,1014.03,10.67,3.48,0.79,MAC000002,0.24000000000000002
12.13,171,10.07,2014-01-08T16:00:00Z,6.89,1013.28,10.07,3.19,0.81,MAC000002,0.79
11.64,156,9.61,2014-01-08T17:00:00Z,7.23,1012.35,7.73,3.55,0.85,MAC000002,0.902
11.59,155,9.59,2014-01-08T18:00:00Z,7.34,1011.53,7.43,4.14,0.86,MAC000002,0.648
11.73,156,9.25,2014-01-08T19:00:00Z,7.32,1010.76,6.77,4.69,0.88,MAC000002,1.512
11.07,164,9.71,2014-01-08T20:00:00Z,7.44,1009.9,7.17,5.14,0.86,MAC000002,0.8200000000000001
10.61,179,10.36,2014-01-08T21:00:00Z,8.41,1008.72,10.36,5.11,0.88,MAC000002,0.8240000000000001
6.58,190,10.96,2014-01-08T22:00:00Z,9.31,1008.06,10.96,4.84,0.9,MAC000002,0.8220000000000001
9.19,196,11.49,2014-01-08T23:00:00Z,10.06,1006.73,11.49,5.65,0.91,MAC000002,0.776
8.22,202,11.58,2014-01-09T00:00:00Z,10.43,1005.7,11.58,6.12,0.93,MAC000002,0.8
11.65,206,11.98,2014-01-09T01:00:00Z,10.01,1004.38,11.98,6.58,0.88,MAC000002,0.41000000000000003
9.98,202,11.98,2014-01-09T02:00:00Z,9.98,1003.24,11.98,6.71,0.88,MAC000002,0.21900000000000003
11.02,212,12.01,2014-01-09T03:00:00Z,9.42,1002.17,12.01,7.56,0.84,MAC000002,0.20900000000000002
12.17,222,11.47,2014-01-09T04:00:00Z,8.21,1001.29,11.47,8.53,0.8,MAC000002,0.2
12.68,223,10.53,2014-01-09T05:00:00Z,6.78,1000.58,10.53,8.05,0.78,MAC000002,0.199
11.81,223,10.81,2014-01-09T06:00:00Z,6.75,999.85,10.81,9.43,0.76,MAC000002,0.197
12.13,235,10.29,2014-01-09T07:00:00Z,7.09,1000.29,10.29,8.54,0.81,MAC000002,0.196
12.13,247,9.31,2014-01-09T08:00:00Z,6.73,1001.15,5.8,7.91,0.84,MAC000002,0.197
11.88,256,8.79,2014-01-09T09:00:00Z,5.46,1002.34,4.93,8.63,0.8,MAC000002,0.21100000000000002
12.13,269,8.57,2014-01-09T10:00:00Z,4.73,1003.8,4.67,8.5,0.77,MAC000002,0.272
12.13,284,8.1,2014-01-09T11:00:00Z,2.52,1005.24,4.23,7.91,0.68,MAC000002,0.587
12.13,287,8.19,2014-01-09T12:00:00Z,2.36,1006.07,4.37,7.86,0.67,MAC000002,0.918
12.13,284,8.99,2014-01-09T13:00:00Z,2.68,1006.6,5.45,7.67,0.65,MAC000002,0.24200000000000005
12.13,274,8.59,2014-01-09T14:00:00Z,2.82,1007.45,5.02,7.33,0.67,MAC000002,0.232
12.13,266,8.59,2014-01-09T15:00:00Z,2.7,1008.39,5.26,6.59,0.66,MAC000002,0.213
12.13,260,8.02,2014-01-09T16:00:00Z,2.23,1009.24,4.93,5.48,0.67,MAC000002,0.589
13.78,252,7.02,2014-01-09T17:00:00Z,2.48,1009.94,3.95,4.79,0.73,MAC000002,0.787
15.63,246,6.76,2014-01-09T18:00:00Z,1.8,1010.69,3.65,4.76,0.71,MAC000002,0.853
16.09,243,6.21,2014-01-09T19:00:00Z,2.07,1011.39,3.03,4.61,0.75,MAC000002,1.3820000000000001
16.09,242,5.53,2014-01-09T20:00:00Z,2.23,1011.94,2.34,4.31,0.79,MAC000002,0.903
14.31,247,5.39,2014-01-09T21:00:00Z,2.59,1012.69,2.07,4.52,0.82,MAC000002,1.7610000000000001
14.31,247,5.33,2014-01-09T22:00:00Z,2.27,1013.17,2.09,4.32,0.81,MAC000002,2.2239998999999995
14.31,245,4.86,2014-01-09T23:00:00Z,2.23,1013.57,1.6,4.15,0.83,MAC000002,0.786
13.45,243,4.74,2014-01-10T00:00:00Z,2.58,1013.74,1.61,3.88,0.86,MAC000002,0.8200000000000001
13.45,243,4.26,2014-01-10T01:00:00Z,2.11,1013.9,1.24,3.54,0.86,MAC000002,0.7130000000000001
13.45,231,3.98,2014-01-10T02:00:00Z,2.05,1014.1,1.19,3.12,0.87,MAC000002,0.23900000000000002
14.31,229,3.59,2014-01-10T03:00:00Z,2.06,1014.23,0.99,2.78,0.9,MAC000002,0.21000000000000002
14.31,234,3.53,2014-01-10T04:00:00Z,2,1014.57,0.99,2.7,0.9,MAC000002,0.197
13.57,235,3.18,2014-01-10T05:00:00Z,1.67,1014.53,0.57,2.7,0.9,MAC000002,0.192
12.36,231,3.04,2014-01-10T06:00:00Z,1.59,1014.6,0.34,2.78,0.9,MAC000002,0.19
13.94,226,3.38,2014-01-10T07:00:00Z,1.87,1014.84,1.02,2.45,0.9,MAC000002,0.189
14,217,2.68,2014-01-10T08:00:00Z,1.46,1015.35,0.47,2.18,0.92,MAC000002,0.23500000000000001
13.31,217,3.43,2014-01-10T09:00:00Z,2.16,1015.61,1.02,2.52,0.91,MAC000002,0.761
14.4,219,5.57,2014-01-10T10:00:00Z,3.72,1015.52,3.31,2.84,0.88,MAC000002,1.314
16.09,218,8.66,2014-01-10T11:00:00Z,4.59,1015.33,6.33,4.06,0.76,MAC000002,0.655
12.38,217,9.17,2014-01-10T12:00:00Z,4.79,1014.69,6.78,4.44,0.74,MAC000002,0.7030000000000001
12.13,220,10.14,2014-01-10T13:00:00Z,5.54,1014.21,10.14,4.91,0.73,MAC000002,1.133
12.13,219,9.78,2014-01-10T14:00:00Z,5.21,1013.81,7.44,4.69,0.73,MAC000002,0.5980000000000001
12.13,219,9.59,2014-01-10T15:00:00Z,5.58,1013.69,7.44,4.13,0.76,MAC000002,0.266
12.13,207,9.45,2014-01-10T16:00:00Z,5.82,1013.75,7.33,3.99,0.78,MAC000002,0.4610000000000001
12.89,208,8.96,2014-01-10T17:00:00Z,6.2,1013.72,6.84,3.77,0.83,MAC000002,0.77
11.76,207,8.46,2014-01-10T18:00:00Z,6.19,1013.73,6.03,4.16,0.86,MAC000002,0.81
11.91,210,8.45,2014-01-10T19:00:00Z,5.81,1013.7,5.99,4.22,0.83,MAC000002,1.3509999
12.78,207,8.12,2014-01-10T20:00:00Z,6.17,1013.78,5.53,4.34,0.87,MAC000002,0.773
11.91,209,8.52,2014-01-10T21:00:00Z,6.37,1013.61,6.03,4.32,0.86,MAC000002,0.793
11.84,208,8.51,2014-01-10T22:00:00Z,6.66,1013.6,5.91,4.55,0.88,MAC000002,0.8049999999999999
11.49,213,8.12,2014-01-10T23:00:00Z,6.48,1013.66,5.66,4.06,0.89,MAC000002,0.794
11.67,213,8.01,2014-01-11T00:00:00Z,6.12,1013.48,5.62,3.87,0.88,MAC000002,0.8
9.7,208,7.63,2014-01-11T01:00:00Z,6.22,1013.22,5.32,3.55,0.91,MAC000002,0.29700000000000004
10.75,204,7.73,2014-01-11T02:00:00Z,6.68,1012.8,5.19,4.03,0.93,MAC000002,0.199
11.09,211,8.13,2014-01-11T03:00:00Z,7.12,1012.61,5.64,4.13,0.93,MAC000002,0.196
10.64,218,8.26,2014-01-11T04:00:00Z,7.12,1012.36,5.58,4.58,0.93,MAC000002,0.195
9.04,240,8.59,2014-01-11T05:00:00Z,7.12,1012.58,5.91,4.79,0.91,MAC000002,0.194
9.96,267,8.12,2014-01-11T06:00:00Z,7.01,1013.45,5.27,4.92,0.93,MAC000002,0.202
11.91,283,7.48,2014-01-11T07:00:00Z,5.62,1014.49,4.29,5.36,0.88,MAC000002,0.20900000000000002
13,291,7.16,2014-01-11T08:00:00Z,4.16,1015.7,3.99,5.13,0.81,MAC000002,0.20700000000000002
13.15,289,6.31,2014-01-11T09:00:00Z,3.38,1017.08,3.35,4.21,0.82,MAC000002,0.23100000000000004
14.6,291,6.56,2014-01-11T10:00:00Z,3.4,1018.16,3.76,4.01,0.8,MAC000002,0.519
15.03,289,7.77,2014-01-11T11:00:00Z,3.27,1019.1,5.12,4.28,0.73,MAC000002,0.6559999999999999
12.23,284,8.41,2014-01-11T12:00:00Z,2.9,1019.51,5.79,4.53,0.68,MAC000002,0.389
12.13,291,8.14,2014-01-11T13:00:00Z,2.21,1019.77,5.51,4.43,0.66,MAC000002,0.247
12.13,291,7.77,2014-01-11T14:00:00Z,1.76,1020.25,5.19,4.14,0.66,MAC000002,0.316
12.41,295,7.57,2014-01-11T15:00:00Z,1.57,1020.81,5.05,3.92,0.66,MAC000002,0.603
13.37,288,7.19,2014-01-11T16:00:00Z,1.17,1021.6,5.67,2.28,0.66,MAC000002,0.792
13.26,290,5.91,2014-01-11T17:00:00Z,1.13,1022.17,5.91,1.23,0.71,MAC000002,0.44200000000000006
13.66,281,4.75,2014-01-11T18:00:00Z,0.65,1023,4.75,1.16,0.75,MAC000002,0.45
14.31,271,3.88,2014-01-11T19:00:00Z,0.29,1023.84,3.88,1.05,0.77,MAC000002,1.479
13.18,248,3.42,2014-01-11T20:00:00Z,0.35,1024.09,3.42,0.8,0.8,MAC000002,1.1260000000000001
12.09,184,2.07,2014-01-11T21:00:00Z,0.1,1024.18,2.07,0.69,0.87,MAC000002,2.9539999999999997
10.83,210,1.47,2014-01-11T22:00:00Z,0.14,1024.85,1.47,0.87,0.91,MAC000002,0.9690000000000001
8.98,170,1.02,2014-01-11T23:00:00Z,-0.13,1025.26,1.02,0.33,0.92,MAC000002,0.899
9.27,140,0.88,2014-01-12T00:00:00Z,-0.14,1024.99,0.88,0.43,0.93,MAC000002,0.8640000000000001
8.35,140,0.81,2014-01-12T01:00:00Z,-0.23,1024.77,0.81,0.62,0.93,MAC000002,0.40900000000000003
7.89,137,0.38,2014-01-12T02:00:00Z,-0.64,1024.6,0.38,0.9,0.93,MAC000002,0.21500000000000002
8.8,115,0.41,2014-01-12T03:00:00Z,-0.29,1024.14,-1.79,1.86,0.95,MAC000002,0.21200000000000002
10.12,117,0.81,2014-01-12T04:00:00Z,-0.34,1023.64,-1.54,2.03,0.92,MAC000002,0.20500000000000002
10.67,108,0.79,2014-01-12T05:00:00Z,-0.27,1023.04,-1.42,1.9,0.93,MAC000002,0.196
9.69,103,0.79,2014-01-12T06:00:00Z,-0.19,1022.34,-1.39,1.88,0.93,MAC000002,0.192
10.43,106,1.33,2014-01-12T07:00:00Z,0.01,1021.33,-1.51,2.56,0.91,MAC000002,0.193
11.49,115,1.3,2014-01-12T08:00:00Z,0.24,1020.74,-1.33,2.35,0.93,MAC000002,0.193
12.47,132,2.62,2014-01-12T09:00:00Z,0.98,1020.32,-0.28,2.91,0.89,MAC000002,0.6560000000000001
12.49,137,4.05,2014-01-12T10:00:00Z,2.22,1019.69,0.94,3.59,0.88,MAC000002,1.036
11.64,151,6.17,2014-01-12T11:00:00Z,3.02,1018.91,2.78,5.06,0.8,MAC000002,0.673
11.97,152,6.98,2014-01-12T12:00:00Z,3.04,1017.4,3.92,4.78,0.76,MAC000002,0.6519999999999999
9.77,152,6.24,2014-01-12T13:00:00Z,3,1015.88,2.89,5,0.8,MAC000002,1.241
8.01,154,5.96,2014-01-12T14:00:00Z,3.45,1014.26,2.68,4.69,0.84,MAC000002,0.6639999999999999
5.71,150,6.29,2014-01-12T15:00:00Z,3.98,1013.24,3.19,4.49,0.85,MAC000002,0.668
3.49,148,5.92,2014-01-12T16:00:00Z,4.51,1012.05,2.74,4.46,0.91,MAC000002,0.8840000000000001
2.91,146,5.93,2014-01-12T17:00:00Z,5.04,1011.25,3.05,3.93,0.94,MAC000002,0.8840000000000001
3.27,145,6.45,2014-01-12T18:00:00Z,5.54,1010.34,3.81,3.7,0.94,MAC000002,0.806
4.41,149,7.06,2014-01-12T19:00:00Z,5.72,1009.25,4.08,4.6,0.91,MAC000002,1.524
5.31,158,7.54,2014-01-12T20:00:00Z,6.16,1008.29,4.37,5.36,0.91,MAC000002,0.912
4.86,164,8.18,2014-01-12T21:00:00Z,6.74,1007.35,5.44,4.69,0.91,MAC000002,0.92
6.76,167,8.63,2014-01-12T22:00:00Z,7.22,1006.16,5.8,5.2,0.91,MAC000002,0.9359999999999999
8.55,181,8.91,2014-01-12T23:00:00Z,7.87,1005.17,6.06,5.43,0.93,MAC000002,0.91
10.75,221,9.72,2014-01-13T00:00:00Z,8.54,1005.2,6.98,5.71,0.92,MAC000002,0.728
12.17,253,8.56,2014-01-13T01:00:00Z,6.14,1006.41,5.36,6.13,0.85,MAC000002,0.225
12.65,243,7.18,2014-01-13T02:00:00Z,5.16,1007.32,4,5.16,0.87,MAC000002,0.2
13.39,229,6.58,2014-01-13T03:00:00Z,4.63,1007.65,4.01,3.63,0.87,MAC000002,0.199
14.03,221,6.33,2014-01-13T04:00:00Z,4.48,1007.76,3.69,3.67,0.88,MAC000002,0.197
13.1,220,5.96,2014-01-13T05:00:00Z,4.38,1007.77,3.16,3.77,0.9,MAC000002,0.196
14.37,220,6.19,2014-01-13T06:00:00Z,4.41,1007.86,3.56,3.57,0.88,MAC000002,0.195
14.18,216,5.48,2014-01-13T07:00:00Z,3.57,1008.14,2.74,3.51,0.87,MAC000002,0.20800000000000002
11.88,213,5.42,2014-01-13T08:00:00Z,3.77,1008.2,2.68,3.5,0.89,MAC000002,0.518
12.12,211,6.3,2014-01-13T09:00:00Z,4.21,1008.07,3.74,3.5,0.86,MAC000002,0.21100000000000002
12.25,202,7.06,2014-01-13T10:00:00Z,4.48,1007.75,4.62,3.59,0.84,MAC000002,0.193
12.25,203,8.49,2014-01-13T11:00:00Z,4.47,1007.2,6.01,4.29,0.76,MAC000002,0.549
12.13,200,9.01,2014-01-13T12:00:00Z,3.96,1006.36,6.33,5.04,0.71,MAC000002,0.6950000000000001
12.05,200,8.98,2014-01-13T13:00:00Z,3.73,1005.4,6.5,4.56,0.7,MAC000002,0.21500000000000002
12.04,193,8.92,2014-01-13T14:00:00Z,4.57,1004.34,6.28,4.91,0.74,MAC000002,0.21000000000000002
11.99,183,8.8,2014-01-13T15:00:00Z,5.02,1003.7,6.44,4.18,0.77,MAC000002,0.23600000000000002
12.13,176,7.97,2014-01-13T16:00:00Z,4.46,1002.92,5.28,4.46,0.79,MAC000002,0.498
10.24,178,7.98,2014-01-13T17:00:00Z,4.98,1002.46,5.12,4.86,0.81,MAC000002,0.801
11.54,188,6.31,2014-01-13T18:00:00Z,4.06,1002.05,2.83,5.33,0.85,MAC000002,1.944
11.49,197,6.25,2014-01-13T19:00:00Z,4.43,1001.68,3.26,4.27,0.88,MAC000002,3.396
12.13,197,6.79,2014-01-13T20:00:00Z,4.65,1001.45,3.91,4.3,0.86,MAC000002,2.4990001
12.86,202,6.43,2014-01-13T21:00:00Z,3.73,1001.06,3.78,3.71,0.83,MAC000002,2.292
13.34,200,6.4,2014-01-13T22:00:00Z,3.35,1000.77,4,3.29,0.81,MAC000002,0.9510000000000001
13.55,207,6.39,2014-01-13T23:00:00Z,3.41,1000.69,4.19,2.97,0.81,MAC000002,0.9590000000000001
13.53,214,6.31,2014-01-14T00:00:00Z,3.18,1000.76,4.15,2.89,0.8,MAC000002,0.8940000000000001
13.34,222,5.8,2014-01-14T01:00:00Z,3.14,1000.68,3.34,3.18,0.83,MAC000002,0.7450000000000001
12.68,244,5.56,2014-01-14T02:00:00Z,3.11,1000.9,3.31,2.83,0.84,MAC000002,0.22
12.63,253,5.06,2014-01-14T03:00:00Z,2.68,1001.14,2.74,2.78,0.85,MAC000002,0.203
13.2,276,4.08,2014-01-14T04:00:00Z,1.76,1001.16,1.7,2.63,0.85,MAC000002,0.199
13.08,286,3.2,2014-01-14T05:00:00Z,1.65,1001.34,0.84,2.42,0.9,MAC000002,0.197
11.97,289,2.57,2014-01-14T06:00:00Z,1.44,1001.74,0.16,2.36,0.92,MAC000002,0.193
10.98,277,2.53,2014-01-14T07:00:00Z,1.13,1002.75,-0.54,3.09,0.9,MAC000002,0.192
11.27,268,2.05,2014-01-14T08:00:00Z,0.89,1003.66,-1.16,3.15,0.92,MAC000002,0.229
12.89,273,2.22,2014-01-14T09:00:00Z,0.71,1004.1,-1.06,3.29,0.9,MAC000002,1.199
14.66,280,3.37,2014-01-14T10:00:00Z,1.12,1004.55,0.27,3.38,0.85,MAC000002,0.399
14.32,282,4.79,2014-01-14T11:00:00Z,1.39,1005.24,1.5,4.19,0.79,MAC000002,0.246
12.54,284,5.88,2014-01-14T12:00:00Z,1.39,1005.4,2.79,4.3,0.73,MAC000002,0.245
12.54,289,6.13,2014-01-14T13:00:00Z,1.76,1005.84,3.12,4.22,0.74,MAC000002,0.573
12.54,283,6.82,2014-01-14T14:00:00Z,1.52,1006.18,4.1,3.98,0.69,MAC000002,0.23500000000000001
13.34,265,6.42,2014-01-14T15:00:00Z,1.07,1006.62,3.97,3.38,0.69,MAC000002,0.23299999999999998
13.57,233,5.76,2014-01-14T16:00:00Z,-0.16,1006.76,3.68,2.64,0.66,MAC000002,0.29700000000000004
16.09,223,4.71,2014-01-14T17:00:00Z,0.27,1007.33,2.17,2.98,0.73,MAC000002,0.779
15.55,210,4.68,2014-01-14T18:00:00Z,1.06,1007.33,2.2,2.9,0.77,MAC000002,0.8780000000000001
16.09,193,5.11,2014-01-14T19:00:00Z,1.17,1007.08,2.59,3.07,0.76,MAC000002,2.423
13.29,185,5.57,2014-01-14T20:00:00Z,1.55,1006.76,3.25,2.91,0.75,MAC000002,2.766
12.49,185,5.71,2014-01-14T21:00:00Z,1.89,1006.37,3.14,3.31,0.76,MAC000002,2.654
11.44,179,5.41,2014-01-14T22:00:00Z,2.92,1005.48,2.73,3.38,0.84,MAC000002,1.574
10.15,182,5.97,2014-01-14T23:00:00Z,4.08,1004.71,3.11,3.89,0.88,MAC000002,0.903
8.93,182,6.41,2014-01-15T00:00:00Z,4.89,1003.91,2.89,5.47,0.9,MAC000002,0.876
9.5,188,6.58,2014-01-15T01:00:00Z,4.99,1003.21,2.97,5.83,0.9,MAC000002,0.252
6.82,184,6.59,2014-01-15T02:00:00Z,5.54,1002.45,3.36,4.93,0.93,MAC000002,0.22
9.29,186,7.16,2014-01-15T03:00:00Z,6.2,1001.85,4.59,3.84,0.94,MAC000002,0.21800000000000003
8.05,194,7.74,2014-01-15T04:00:00Z,7.12,1000.95,5.47,3.56,0.96,MAC000002,0.20400000000000001
7.02,203,8.32,2014-01-15T05:00:00Z,7.71,1000.22,6.19,3.53,0.96,MAC000002,0.2
8.42,208,8.86,2014-01-15T06:00:00Z,8.19,999.74,6.78,3.64,0.96,MAC000002,0.198
9.58,216,9.34,2014-01-15T07:00:00Z,8.62,999.83,7.04,4.33,0.95,MAC000002,0.251
9.35,215,9.74,2014-01-15T08:00:00Z,8.24,1e3,7.59,4.2,0.9,MAC000002,0.804
9.08,206,9.88,2014-01-15T09:00:00Z,8.29,999.86,7.72,4.31,0.9,MAC000002,0.72
9.46,206,10.36,2014-01-15T10:00:00Z,8.43,999.63,10.36,4.78,0.88,MAC000002,1.262
8.61,203,10.39,2014-01-15T11:00:00Z,8.75,999.4,10.39,4.64,0.9,MAC000002,1.34
11.51,208,10.84,2014-01-15T12:00:00Z,8.91,998.77,10.84,4.95,0.88,MAC000002,0.391
9.85,207,11.19,2014-01-15T13:00:00Z,8.89,997.81,11.19,5.33,0.86,MAC000002,0.21100000000000002
10.24,211,10.79,2014-01-15T14:00:00Z,9.14,997.47,10.79,5.39,0.9,MAC000002,0.245
11.41,212,10.39,2014-01-15T15:00:00Z,8.72,997.32,10.39,5.67,0.89,MAC000002,0.228
11.56,208,10.33,2014-01-15T16:00:00Z,8.32,997.12,10.33,5.07,0.87,MAC000002,0.393
11.99,197,10.34,2014-01-15T17:00:00Z,8.26,996.68,10.34,4.55,0.87,MAC000002,0.42400000000000004
11.81,191,10.32,2014-01-15T18:00:00Z,8.18,996.19,10.32,4.47,0.87,MAC000002,0.44500000000000006
11.12,191,10.29,2014-01-15T19:00:00Z,8.22,995.86,10.29,4.94,0.87,MAC000002,3.3179999999999996
